Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
294,Stanford,30,15,15,0.5,8.06,10.41,8,10,12,5,2,8,2088,2111,67.3,102.6,0.449,0.325,0.521,49.4,49.7,10,9.2,0.478,15,30.9,0.307,1210,704,1653,0.426,172,538,0.32,508,742,0.685,328,1030,350,203,94,355,600
295,Stephen F. Austin NCAA,34,28,6,0.824,9.23,-5.47,18,0,14,0,9,4,2728,2153,69.6,115.3,0.345,0.365,0.577,51.9,65.3,13.1,10.2,0.545,14.8,34.6,0.253,1360,972,2032,0.478,269,741,0.363,515,701,0.735,405,1188,635,310,122,411,700
296,Stetson,34,12,22,0.353,-10.78,-4.35,4,10,6,8,5,13,2729,2807,73.5,106.9,0.341,0.364,0.553,47.1,54,8.4,5.5,0.519,14.5,25.6,0.246,1390,962,2124,0.453,282,773,0.365,523,725,0.721,328,1213,519,215,83,418,614
297,Stony Brook NCAA,33,26,7,0.788,3.75,-5.28,14,2,15,1,11,5,2515,2115,67.8,112,0.32,0.3,0.548,55.4,58,9.1,12.1,0.524,14.2,36,0.215,1325,933,1992,0.468,220,598,0.368,429,637,0.673,425,1312,541,204,150,379,523
298,Syracuse NCAA,37,23,14,0.622,14.62,9.75,9,9,13,4,3,7,2589,2409,64.9,106.7,0.354,0.421,0.533,49.3,55.8,12.4,12.6,0.501,15.3,33.4,0.243,1495,884,2080,0.425,315,876,0.36,506,736,0.688,445,1319,493,300,162,440,598
299,Temple NCAA,33,21,12,0.636,7.69,6.57,14,4,11,3,8,4,2267,2230,65.8,102.4,0.266,0.375,0.498,49.3,54.1,7.8,7.8,0.47,11.8,29.1,0.182,1345,822,2021,0.407,255,757,0.337,368,538,0.684,371,1225,445,173,103,305,535
300,Tennessee-Martin,35,20,15,0.571,-5.57,-4.72,10,6,11,2,8,10,2554,2494,67.4,106.7,0.356,0.395,0.546,51.3,47.9,8.5,6.1,0.513,15.4,30.3,0.252,1420,888,2000,0.444,274,789,0.347,504,711,0.709,371,1279,425,203,70,426,609
301,Tennessee State,31,20,11,0.645,-1.81,-5.3,11,5,11,3,7,7,2273,2134,69.4,104,0.417,0.294,0.539,51.8,41.3,11.4,11.5,0.501,16.8,32,0.29,1260,795,1760,0.452,173,517,0.335,510,734,0.695,353,1149,328,250,113,426,639
302,Tennessee Tech,31,19,12,0.613,-3.21,-3.66,11,5,14,1,5,9,2416,2340,70.1,110.7,0.44,0.423,0.577,49.6,55.8,7.3,9.6,0.535,15.5,28,0.327,1245,792,1730,0.458,266,731,0.364,566,762,0.743,291,1102,442,159,119,383,600
303,Tennessee,34,15,19,0.441,7.8,7.86,6,12,12,4,1,11,2554,2556,70.9,105.9,0.341,0.362,0.519,48.7,51.6,7.5,11.5,0.48,13.4,32.1,0.247,1360,890,2116,0.421,251,767,0.327,523,721,0.725,428,1292,459,180,156,380,662
304,Texas A&M-Corpus Christi,33,25,8,0.758,-3.18,-5.44,15,3,13,1,10,6,2428,2308,70.3,104.7,0.38,0.329,0.536,49.4,50.2,13.2,13,0.493,15.6,31.7,0.28,1320,838,1918,0.437,215,631,0.341,537,728,0.738,373,1159,421,306,149,419,700
305,Texas A&M NCAA,37,28,9,0.757,18.45,8.45,13,5,17,1,5,5,2828,2458,68.8,109.6,0.381,0.373,0.542,53,61.8,10.1,10.5,0.512,14.3,33.8,0.256,1500,991,2208,0.449,281,824,0.341,565,841,0.672,460,1461,612,260,133,434,668
306,Texas-Arlington,35,24,11,0.686,5.02,-3.42,13,7,13,2,10,8,2762,2417,72.8,107.2,0.347,0.419,0.527,55.3,61.7,10.1,8.5,0.493,15.5,37,0.241,1415,956,2249,0.425,307,942,0.326,543,780,0.696,520,1530,590,261,99,482,730
307,Texas Christian,33,12,21,0.364,4.07,8.62,2,16,9,9,1,10,2209,2359,70,95.7,0.456,0.308,0.502,48,52,9.2,10.9,0.457,17.8,29.3,0.306,1320,734,1810,0.406,187,558,0.335,554,826,0.671,355,1111,382,213,126,478,675
308,Texas-El Paso,33,19,14,0.576,-3.81,-4.93,10,8,14,4,2,9,2554,2471,72.8,105.2,0.42,0.321,0.553,48.1,57.1,8.1,9.5,0.523,15.3,25.1,0.28,1335,896,1926,0.465,223,618,0.361,539,809,0.666,299,1197,512,197,116,417,672
309,Texas-Rio Grande Valley,30,8,22,0.267,-17.88,-4.25,4,10,7,6,1,13,1993,2330,69.3,95.9,0.304,0.37,0.509,44.8,64.1,6.9,7,0.48,16,23.6,0.204,1200,716,1712,0.418,212,633,0.335,349,520,0.671,258,1004,459,143,91,374,536
310,Texas-San Antonio,32,5,27,0.156,-16.36,-3.36,3,15,4,10,1,14,2317,2698,73.1,98.3,0.375,0.361,0.513,47.9,46,8.7,7,0.473,16.2,26.7,0.264,1290,796,1915,0.416,220,691,0.318,505,719,0.702,327,1086,366,206,80,435,701
311,Texas Southern,33,18,15,0.545,-4.64,-6.94,16,2,9,0,7,13,2403,2327,68.1,106.9,0.415,0.355,0.542,53.7,55.3,6.5,7.5,0.518,16.4,35.3,0.262,1320,848,1853,0.458,222,657,0.338,485,769,0.631,408,1249,469,146,101,434,505
312,Texas State,31,15,16,0.484,-5.36,-4.29,8,12,10,4,4,11,2046,1993,65.2,100.5,0.389,0.271,0.51,50,50.3,9.3,9,0.474,15.6,30.9,0.262,1250,727,1692,0.43,149,459,0.325,443,658,0.673,336,1063,366,189,96,370,576
313,Texas Tech NCAA,32,19,13,0.594,12.41,10.25,9,9,14,3,3,7,2305,2236,66.7,106.7,0.422,0.304,0.547,50.1,53.2,8.8,11.8,0.5,15.5,31.2,0.314,1295,785,1754,0.448,185,534,0.346,550,741,0.742,326,1086,418,190,134,385,589
314,Texas NCAA,33,20,13,0.606,14.8,11.71,11,7,14,3,5,5,2355,2253,66.8,106.1,0.394,0.361,0.526,49.1,46.3,7.5,11.6,0.494,13.2,30.7,0.263,1330,814,1884,0.432,232,681,0.341,495,743,0.666,363,1139,377,167,144,341,688
315,Toledo,32,17,15,0.531,2.96,-2.36,8,10,9,6,6,8,2482,2286,70.4,110.2,0.348,0.384,0.566,52.2,60.5,7.4,5.3,0.53,14.5,27.9,0.26,1280,865,1881,0.46,263,722,0.364,489,655,0.747,306,1161,523,167,63,373,552
316,Towson,33,20,13,0.606,-0.06,-1.57,11,7,12,3,7,6,2358,2227,66.8,106.1,0.445,0.304,0.516,55.2,46.1,9.1,13.2,0.475,14.9,38.7,0.3,1330,805,1888,0.426,182,574,0.317,566,840,0.674,472,1295,371,203,155,401,677
317,Troy,31,9,22,0.29,-9.21,-2.07,4,16,4,10,4,10,2145,2329,70.1,97.9,0.392,0.371,0.498,48.5,47.2,8.4,7.4,0.465,14.9,29.2,0.252,1250,740,1817,0.407,208,675,0.308,457,713,0.641,349,1132,349,185,88,376,582
318,Tulane,34,12,22,0.353,-0.85,3.79,3,15,6,10,2,10,2240,2398,67.9,95,0.307,0.356,0.484,50.1,46.4,9.2,9.7,0.45,16.3,31.7,0.208,1390,802,2021,0.397,216,719,0.3,420,621,0.676,415,1268,372,218,131,451,649
319,Tulsa NCAA,32,20,12,0.625,9.79,5.76,12,6,12,3,6,5,2356,2227,68.8,106.1,0.395,0.363,0.536,48.7,53,9.7,7.7,0.503,13.6,27.8,0.268,1290,821,1849,0.444,219,671,0.326,495,731,0.677,323,1123,435,216,88,346,563
320,UCLA,32,15,17,0.469,10.48,9.69,6,12,11,6,3,7,2480,2455,71.6,106.9,0.323,0.273,0.533,51.6,54.9,7.5,8.8,0.503,14.4,32.8,0.223,1295,915,2016,0.454,200,551,0.363,450,651,0.691,393,1266,502,175,110,392,595
321,Utah State,31,16,15,0.516,2.68,2.06,7,11,10,6,5,8,2274,2217,68.2,107.6,0.336,0.391,0.551,50.9,56.6,8.1,7.1,0.523,15.3,29.7,0.232,1240,802,1779,0.451,257,695,0.37,413,597,0.692,319,1108,454,171,81,373,546
322,Utah Valley,30,12,18,0.4,-9.58,-3.58,6,8,7,7,5,9,2280,2360,74.8,100.8,0.343,0.398,0.535,47.7,55.4,7.8,7.1,0.498,15.8,24.2,0.248,1210,785,1833,0.428,256,729,0.351,454,628,0.723,276,1100,435,176,95,399,627
323,Utah NCAA,36,27,9,0.75,15.5,8.79,13,5,16,1,5,5,2778,2502,67.7,112.5,0.382,0.373,0.588,53.2,57,8.1,9.9,0.557,16,30.2,0.276,1460,977,2000,0.489,273,746,0.366,551,764,0.721,347,1335,557,199,149,451,549
324,Valparaiso,37,30,7,0.811,10.71,0.02,16,2,17,1,12,4,2782,2323,68.7,108.8,0.353,0.381,0.547,55.9,54.6,9.6,12.7,0.511,15.8,35.2,0.255,1490,964,2178,0.443,298,829,0.359,556,769,0.723,468,1533,526,246,175,479,731
325,Vanderbilt NCAA,33,19,14,0.576,17.2,8.68,11,7,14,2,3,9,2506,2225,69.2,109,0.398,0.38,0.561,50.8,56.8,6,12.9,0.529,14.7,27.2,0.276,1330,857,1879,0.456,273,714,0.382,519,747,0.695,313,1273,487,139,182,386,632
326,Vermont,37,23,14,0.622,-1.51,-4.73,11,5,13,3,9,10,2774,2611,69.3,108.2,0.376,0.325,0.574,51.9,50.2,8.3,11.4,0.543,16.9,28.6,0.267,1480,986,2051,0.481,255,666,0.383,547,772,0.709,343,1321,495,212,161,490,719
327,Villanova NCAA,40,35,5,0.875,24.08,9.71,16,2,15,1,10,2,3118,2543,67.3,115.4,0.341,0.427,0.597,51.2,58.7,10.4,9.7,0.561,14.4,28,0.267,1605,1086,2247,0.483,347,959,0.362,599,766,0.782,351,1385,637,282,136,440,681
328,Virginia Commonwealth NCAA,36,25,11,0.694,13.83,4.35,14,4,15,2,7,4,2781,2440,69.9,109.7,0.322,0.333,0.539,52,51,12.2,9.8,0.51,13.6,32.6,0.223,1450,1010,2238,0.451,262,745,0.352,499,721,0.692,435,1347,515,309,135,405,706
329,VMI,30,9,21,0.3,-12.96,-3.15,4,14,8,6,1,14,2081,2264,69.9,98.9,0.281,0.442,0.519,46.1,45.3,8.7,11.4,0.486,16.5,26,0.203,1205,729,1770,0.412,263,783,0.336,360,498,0.723,290,996,330,184,126,397,586
330,Virginia Tech,35,20,15,0.571,9.93,7.53,10,8,14,5,4,7,2624,2540,69.7,105.7,0.494,0.294,0.544,49.6,48.6,7.6,9.5,0.5,15.6,30.4,0.344,1425,876,1953,0.449,200,575,0.348,672,964,0.697,371,1230,426,188,125,447,673
331,Virginia NCAA,37,29,8,0.784,22.04,11.12,13,5,15,0,5,6,2626,2222,61.5,115,0.321,0.284,0.58,53.2,57.2,8.7,10.2,0.548,13.2,29.8,0.241,1485,964,1964,0.491,224,557,0.402,474,630,0.752,323,1189,551,199,119,345,596
332,Wagner,34,23,11,0.676,-4.79,-9.52,13,5,13,4,10,7,2389,2209,67.8,103.2,0.329,0.306,0.512,54.7,52.7,10.2,11.5,0.474,16.3,37.6,0.235,1365,856,2019,0.424,203,617,0.329,474,665,0.713,474,1348,451,237,136,454,743
333,Wake Forest,31,11,20,0.355,5.53,10.53,2,16,6,9,3,9,2295,2450,71.9,102.1,0.432,0.343,0.528,50.9,54.7,8.2,10.6,0.494,17.2,32.7,0.285,1250,793,1804,0.44,195,618,0.316,514,779,0.66,377,1186,434,184,138,451,649
334,Washington State,31,9,22,0.29,0.5,7.97,1,17,8,9,0,10,2187,2394,70.4,98.7,0.313,0.301,0.541,48.6,52,7,10.3,0.51,17.9,24.2,0.223,1260,805,1760,0.457,184,530,0.347,393,551,0.713,247,1048,419,155,134,440,615
335,Washington,34,19,15,0.559,11.21,8.12,9,9,13,5,3,7,2853,2748,78,105.7,0.412,0.332,0.527,48.6,50.6,9.6,14.4,0.481,14.8,33.3,0.299,1385,964,2264,0.426,249,752,0.331,676,932,0.725,473,1360,488,258,222,470,813
336,Weber State NCAA,35,26,9,0.743,0.18,-5.13,15,3,13,1,6,7,2662,2344,68.6,109.4,0.436,0.416,0.585,52.6,52.5,7.2,7.7,0.559,16.9,26.5,0.294,1420,908,1885,0.482,291,785,0.371,555,821,0.676,300,1296,477,175,119,462,611
337,West Virginia NCAA,35,26,9,0.743,21.61,9.78,13,5,13,2,7,4,2749,2335,70.7,110.3,0.462,0.306,0.536,56.1,54.1,13.8,8.5,0.498,16.3,41.9,0.311,1410,943,2102,0.449,209,643,0.325,654,972,0.673,558,1380,510,343,93,498,819
338,Western Carolina,34,16,18,0.471,-4.98,-1.53,10,8,12,2,3,15,2479,2490,70.4,101.7,0.381,0.366,0.527,50.2,50.2,11.3,9.2,0.488,17.1,32.1,0.268,1385,851,1993,0.427,242,730,0.332,535,760,0.704,404,1241,427,275,110,485,705
339,Western Illinois,27,10,17,0.37,-6.2,-1.32,3,13,7,6,3,11,1904,1914,68.8,102.5,0.33,0.322,0.541,50.1,53.4,8.8,8.6,0.507,15.9,25.2,0.238,1080,676,1521,0.444,190,490,0.388,362,502,0.721,233,948,361,163,89,332,555
340,Western Kentucky,34,18,16,0.529,-1.29,-0.89,8,10,12,4,3,9,2620,2586,68.8,109.9,0.39,0.326,0.561,53.8,50.1,6.3,10.3,0.529,16.2,34.6,0.273,1385,925,1970,0.47,233,643,0.362,537,768,0.699,405,1311,463,151,139,450,610
341,Western Michigan,32,13,19,0.406,-2.07,0.06,7,11,10,5,2,12,2342,2352,68.7,104,0.441,0.312,0.531,52,48.6,8.1,7.5,0.485,15.4,30.7,0.314,1310,786,1824,0.431,197,569,0.346,573,805,0.712,359,1190,382,183,80,401,633
342,Wichita State NCAA,35,26,9,0.743,17.39,4.24,16,2,14,1,9,3,2535,2066,66.1,108.8,0.38,0.381,0.531,53.1,56.4,10.9,11.6,0.49,12.7,31.7,0.272,1410,867,2023,0.429,250,771,0.324,551,768,0.717,407,1305,489,255,125,346,705
343,William & Mary,31,20,11,0.645,5.57,1.3,11,7,12,3,7,7,2384,2205,68.5,111.3,0.362,0.372,0.579,51.5,59.4,7.9,11.7,0.549,13.9,25.4,0.26,1250,843,1755,0.48,241,652,0.37,457,636,0.719,258,1141,501,170,132,331,512
344,Winthrop,32,23,9,0.719,-1.42,-5.7,13,5,14,1,7,7,2631,2429,72.9,112.7,0.404,0.411,0.59,49.1,42.5,7.5,12.7,0.552,15.3,26.8,0.303,1280,890,1869,0.476,285,768,0.371,566,756,0.749,291,1160,378,174,175,403,602
345,Wisconsin NCAA,35,22,13,0.629,13.4,9.4,12,6,13,5,6,5,2373,2233,64.1,105.1,0.38,0.342,0.524,52.3,49,9.1,8.6,0.485,14.6,33,0.267,1410,816,1917,0.426,229,656,0.349,512,728,0.703,398,1228,400,205,114,386,588
346,Wofford,32,15,17,0.469,-3.75,-2.35,11,7,11,2,4,14,2296,2295,66,107.4,0.374,0.384,0.565,50.2,61,7.6,4.7,0.525,15.7,26.7,0.281,1295,771,1725,0.447,270,662,0.408,484,645,0.75,274,1013,470,163,56,379,608
347,Wright State,35,22,13,0.629,0.18,-1.76,13,5,13,2,5,9,2399,2303,67.5,101.2,0.324,0.359,0.543,47.4,55.8,8.1,6.6,0.514,15.2,20.1,0.225,1405,856,1916,0.447,256,687,0.373,431,621,0.694,232,1094,478,193,75,397,770
348,Wyoming,32,14,18,0.438,0.09,2.19,7,11,10,6,4,8,2294,2302,66.8,106.2,0.459,0.527,0.579,45.6,54.4,6.1,7.3,0.541,15.3,17.7,0.329,1295,720,1626,0.443,319,857,0.372,535,747,0.716,181,989,392,132,84,358,594
349,Xavier NCAA,34,28,6,0.824,18.58,8.43,14,4,15,1,8,3,2737,2392,72.4,111.2,0.417,0.342,0.556,54.9,59.1,10,8.4,0.514,14.8,35.2,0.305,1360,928,2054,0.452,255,702,0.363,626,857,0.73,436,1387,548,246,101,429,678
350,Yale NCAA,30,23,7,0.767,9.08,-1.03,13,1,12,0,9,6,2248,1914,66.9,111.5,0.413,0.309,0.555,57.8,56.9,8.4,12.6,0.526,16.4,39.4,0.276,1205,795,1693,0.47,190,523,0.363,468,699,0.67,407,1208,452,170,137,398,530
351,Youngstown State,32,11,21,0.344,-10.86,-0.86,6,12,6,8,3,11,2437,2682,74.1,100.7,0.306,0.348,0.526,44.7,53.7,9.1,6,0.494,14.3,23.1,0.218,1305,870,2021,0.43,257,704,0.365,440,619,0.711,283,1081,467,219,80,387,571
