Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
295,Stephen F. Austin,33,18,15,0.545,-7.01,-5.75,12,6,12,2,4,10,2289,2271,69.3,99.4,0.419,0.345,0.544,53.1,52.2,9.7,8.9,0.501,21.6,34.8,0.302,1330,783,1754,0.446,193,605,0.319,530,735,0.721,378,1147,409,223,100,578,716
296,Stetson,32,11,21,0.344,-14.21,-5.45,3,11,7,7,4,13,2471,2654,74.9,102.6,0.331,0.384,0.532,44.9,49.2,6.4,5.2,0.506,13.5,21.8,0.218,1285,886,2007,0.441,261,770,0.339,438,665,0.659,274,1128,436,155,71,362,608
297,Stony Brook,32,18,14,0.563,-4.71,-5.05,12,4,10,6,7,8,2215,2204,66.9,103.4,0.329,0.407,0.51,48.9,51.5,8.1,9.4,0.471,13,29.5,0.237,1280,759,1878,0.404,250,764,0.327,445,617,0.721,358,1108,391,174,102,325,622
298,Syracuse,34,19,15,0.559,13.7,8.47,10,8,17,4,2,8,2594,2416,67.9,111.6,0.351,0.406,0.57,49.3,59.5,11.8,13.8,0.535,15.5,31.6,0.259,1370,894,1950,0.458,300,791,0.379,506,685,0.739,363,1183,532,275,159,418,542
299,Temple,32,16,16,0.5,4.84,5.09,7,11,9,7,4,8,2269,2277,67.9,103.2,0.264,0.421,0.526,47.5,57.4,9.5,10.5,0.497,14.5,27.5,0.191,1295,808,1916,0.422,287,807,0.356,366,506,0.723,320,1096,464,208,128,365,584
300,Tennessee-Martin,35,22,13,0.629,-4.7,-4.34,10,6,14,2,7,10,2693,2630,69.8,109,0.333,0.393,0.563,53.2,57.5,9.2,10.4,0.537,18.1,37.6,0.229,1415,966,2066,0.468,287,812,0.353,474,689,0.688,453,1312,555,228,123,528,606
301,Tennessee State,30,17,13,0.567,-1.57,-2.96,8,8,7,5,8,7,2134,2032,68.7,101.8,0.41,0.299,0.532,53.3,45.6,9.6,11.9,0.493,18.4,34.6,0.283,1220,744,1680,0.443,170,502,0.339,476,688,0.692,366,1117,339,201,102,452,633
302,Tennessee Tech,32,12,20,0.375,-7.6,-4.17,8,8,7,8,5,11,2317,2340,70.1,101.7,0.384,0.399,0.527,49.6,55.4,9.4,10.5,0.487,16.5,30.1,0.272,1300,785,1860,0.422,241,742,0.325,506,715,0.708,356,1144,435,213,115,434,675
303,Tennessee,32,16,16,0.5,11.28,10.18,8,10,11,6,4,7,2383,2335,71.5,103.7,0.424,0.304,0.521,50.5,54.9,7.6,12,0.472,14.9,31.9,0.309,1285,803,1903,0.422,189,579,0.326,588,807,0.729,388,1206,441,175,146,399,670
304,Texas A&M-Corpus Christi,36,24,12,0.667,-2.97,-5.79,12,6,16,2,7,9,2715,2574,70.5,105.8,0.382,0.284,0.555,49.5,49.9,13.1,12.2,0.517,16.5,29.8,0.276,1455,974,2071,0.47,195,588,0.332,572,792,0.722,368,1227,486,337,142,485,703
305,Texas A&M,31,16,15,0.516,10.36,7.97,8,10,11,5,3,7,2176,2102,66.8,105.1,0.333,0.327,0.536,53.7,60.8,9,15.4,0.512,17.8,37.5,0.216,1240,804,1754,0.458,189,574,0.329,379,584,0.649,401,1193,489,186,173,439,511
306,Texas-Arlington,36,27,9,0.75,5.92,-0.87,14,4,14,1,12,7,2818,2516,71.3,109.8,0.345,0.424,0.558,52.1,56.7,10.4,7.1,0.532,15.8,33,0.235,1440,999,2168,0.461,310,920,0.337,510,749,0.681,430,1384,566,266,81,472,691
307,Texas Christian,39,24,15,0.615,15.64,10.95,6,12,15,6,4,8,2914,2718,68.3,108.8,0.323,0.346,0.553,52.7,62.1,9.6,11.9,0.527,16.1,34.3,0.222,1570,1064,2284,0.466,280,790,0.354,506,738,0.686,453,1404,661,256,175,504,676
308,Texas-El Paso,32,15,17,0.469,-3.13,-2.51,12,6,8,8,5,6,2217,2202,68.1,100.1,0.36,0.299,0.547,50.3,57,7.8,9.4,0.521,17.4,22.5,0.239,1300,812,1731,0.469,180,517,0.348,413,624,0.662,235,1101,463,172,99,427,618
309,Texas-Rio Grande Valley,32,10,22,0.313,-11.44,-3.68,2,12,7,7,1,14,2505,2665,76.6,100.3,0.334,0.4,0.527,48.1,55.7,9.8,6.7,0.491,17.6,29.7,0.24,1305,869,2050,0.424,276,821,0.336,491,685,0.717,382,1180,484,246,82,507,780
310,Texas-San Antonio,33,14,19,0.424,-7.42,-3.03,8,10,11,3,2,15,2178,2291,69.3,95.2,0.359,0.31,0.475,52.6,46.4,8,5.4,0.436,15.4,32.4,0.239,1320,769,1959,0.393,172,608,0.283,468,703,0.666,425,1293,357,183,62,418,642
311,Texas Southern NCAA,35,23,12,0.657,-6.41,-7.81,16,2,10,0,11,11,2593,2544,69.7,105.5,0.443,0.344,0.532,48.4,47.2,10.2,7.4,0.481,14.3,31.6,0.326,1410,866,2015,0.43,205,693,0.296,656,893,0.735,401,1228,409,250,111,407,607
312,Texas State,36,22,14,0.611,-2.23,-4.29,11,7,13,4,5,9,2407,2256,64.4,102.7,0.36,0.34,0.532,50.3,60.8,10.1,13.2,0.504,15.7,28.9,0.238,1455,865,1933,0.447,217,657,0.33,460,696,0.661,345,1211,526,237,160,423,642
313,Texas Tech,32,18,14,0.563,14.11,7.86,6,12,16,3,1,9,2346,2146,65.9,109.6,0.356,0.325,0.565,52.3,51.1,7.9,10.1,0.53,14.6,30.1,0.261,1300,835,1776,0.47,212,577,0.367,464,633,0.733,299,1050,427,169,98,354,562
314,Texas,33,11,22,0.333,10.99,12.75,4,14,10,7,0,11,2215,2273,68.5,97.9,0.345,0.335,0.515,48.9,46.4,8.4,11.8,0.488,17.1,28.4,0.224,1320,810,1846,0.439,181,619,0.292,414,637,0.65,323,1133,376,190,149,443,588
315,Toledo,34,17,17,0.5,1.16,-0.9,9,9,12,4,4,10,2675,2567,69.2,109.7,0.384,0.368,0.575,52.8,58.4,5.5,6.2,0.547,16.1,29.1,0.267,1410,944,1966,0.48,262,724,0.362,525,755,0.695,339,1274,551,135,92,447,574
316,Towson,33,20,13,0.606,1.84,-1.28,11,7,12,3,6,8,2447,2285,68.8,106.6,0.457,0.263,0.529,55.6,40.9,9.8,11.1,0.488,15.6,37.3,0.312,1335,850,1900,0.447,155,499,0.311,592,868,0.682,445,1305,348,226,118,426,686
317,Troy NCAA,37,22,15,0.595,-0.47,-3.36,10,8,10,4,6,10,2889,2667,70.1,110.9,0.393,0.403,0.565,51.8,49.3,8.5,9.8,0.528,15.3,31.6,0.285,1485,982,2153,0.456,311,867,0.359,614,847,0.725,409,1362,484,221,129,462,654
318,Tulane,31,6,25,0.194,-3.98,4.25,3,15,4,10,2,10,2179,2434,71.1,97.7,0.343,0.368,0.505,47.3,53,8.6,10.2,0.464,16.3,29.3,0.246,1255,751,1856,0.405,221,683,0.324,456,636,0.717,349,1062,398,192,119,420,646
319,Tulsa,32,15,17,0.469,2.45,5.29,8,10,10,5,3,9,2158,2249,67.8,99.1,0.428,0.408,0.536,51.1,51.6,6.7,7.3,0.489,19,29.4,0.312,1285,701,1673,0.419,234,683,0.343,522,716,0.729,311,1112,362,145,80,473,579
320,UCLA NCAA,36,31,5,0.861,20.67,6.39,15,3,16,1,8,2,3233,2719,74.2,121,0.268,0.376,0.618,52.4,63.7,7.9,12.5,0.598,13.4,28.9,0.198,1440,1210,2320,0.522,354,872,0.406,459,622,0.738,343,1386,771,212,191,404,583
321,Utah State,32,15,17,0.469,2.9,2.46,7,11,11,5,3,8,2337,2248,68.9,105.6,0.351,0.363,0.563,51.2,59.4,7.2,7.9,0.534,15.9,24.7,0.245,1285,828,1779,0.465,245,646,0.379,436,624,0.699,256,1144,492,159,92,391,605
322,Utah Valley,34,17,17,0.5,-1.22,-2.44,6,8,8,5,8,11,2615,2479,75.5,100.1,0.378,0.462,0.547,51.2,59.8,8.3,8.6,0.511,17.9,24.2,0.268,1385,886,2028,0.437,300,937,0.32,543,767,0.708,306,1350,530,216,123,522,667
323,Utah,32,20,12,0.625,12.45,4.32,11,7,14,4,5,6,2511,2180,70.1,111,0.335,0.328,0.584,54.9,50.9,8.6,9,0.562,16.7,30.9,0.228,1290,936,1856,0.504,215,609,0.353,424,622,0.682,321,1217,476,195,113,431,539
324,Valparaiso,33,24,9,0.727,3.94,-1.59,14,4,15,2,7,6,2465,2274,70,105.9,0.372,0.35,0.548,52.9,49.8,9.1,8,0.5,15.9,30.8,0.289,1330,848,1912,0.444,217,670,0.324,552,712,0.775,351,1251,422,211,96,425,621
325,Vanderbilt NCAA,35,19,16,0.543,13.69,10.72,10,8,11,5,5,6,2489,2385,67.1,105.6,0.348,0.486,0.563,50,55.2,6.2,9.8,0.521,16.3,24.7,0.271,1405,815,1896,0.43,346,921,0.376,513,660,0.777,286,1208,450,147,133,430,581
326,Vermont NCAA,35,29,6,0.829,6.67,-3.27,16,0,16,1,11,3,2571,2174,65.4,112.4,0.341,0.325,0.58,52.8,50.5,8.7,11.4,0.554,15,30.3,0.239,1400,943,1909,0.494,229,621,0.369,456,651,0.7,326,1192,476,199,151,392,555
327,Villanova NCAA,36,32,4,0.889,23.8,9.28,15,3,14,1,9,2,2779,2256,65.6,117.6,0.35,0.433,0.612,53,52.3,11,9,0.575,15,30,0.276,1440,965,1948,0.495,311,843,0.369,538,681,0.79,316,1208,505,259,109,402,515
328,Virginia Commonwealth NCAA,35,26,9,0.743,11.57,3.77,14,4,15,1,7,4,2616,2343,69,106.8,0.364,0.294,0.544,51.8,55.6,10.7,10.6,0.51,15.3,31.2,0.257,1420,945,2050,0.461,199,602,0.331,527,747,0.705,386,1275,525,263,138,435,728
329,VMI,30,6,24,0.2,-13.91,-1.8,3,15,5,9,1,14,2057,2346,70.2,97.6,0.281,0.442,0.51,46.9,48.6,8.9,10.4,0.481,16.4,27.2,0.194,1200,732,1778,0.412,248,786,0.316,345,500,0.69,306,992,356,188,114,395,594
330,Virginia Tech NCAA,33,22,11,0.667,12.77,8.38,10,8,15,2,4,6,2610,2465,69.8,112.5,0.409,0.397,0.603,48.2,56,5.6,7,0.569,15.5,23.4,0.301,1330,887,1813,0.489,290,720,0.403,546,741,0.737,240,1068,497,131,91,398,543
331,Virginia NCAA,34,23,11,0.676,20.63,10.93,11,7,12,4,7,5,2246,1916,60.3,107.9,0.26,0.33,0.548,52.3,56.4,9.1,13.9,0.524,13.7,28.2,0.184,1380,839,1823,0.46,232,602,0.385,336,474,0.709,297,1119,473,190,138,324,556
332,Wagner,30,16,14,0.533,-7.13,-7.89,11,7,8,7,8,7,2047,1973,65,103.7,0.349,0.325,0.516,55,44.8,7.4,10.3,0.481,17.6,40.4,0.241,1215,727,1700,0.428,183,552,0.332,410,593,0.691,434,1184,326,146,108,422,616
333,Wake Forest NCAA,33,19,14,0.576,14.19,9.8,9,9,11,3,5,8,2733,2588,71.7,115.5,0.407,0.357,0.586,51.9,55.5,7.7,10.1,0.541,14.3,30.7,0.317,1320,923,1955,0.472,268,697,0.385,619,795,0.779,349,1199,512,183,121,389,668
334,Washington State,31,13,18,0.419,0.13,6.87,6,12,9,7,2,7,2179,2376,69.4,100.9,0.28,0.33,0.553,46.9,56.6,6,7,0.521,16.5,19.9,0.212,1245,801,1739,0.461,209,574,0.364,368,487,0.756,199,993,453,130,85,389,502
335,Washington,31,9,22,0.29,2.15,6.82,2,16,7,9,1,11,2368,2513,72.8,104.5,0.309,0.328,0.53,51.6,46.7,8.3,12.8,0.506,16,35,0.202,1245,874,1949,0.448,226,639,0.354,394,602,0.654,401,1161,408,187,171,425,628
336,Weber State,34,20,14,0.588,-2.32,-5.13,12,6,10,3,7,8,2714,2505,69.5,113.2,0.422,0.401,0.606,48,48.8,7.3,7.7,0.57,14.5,21,0.313,1380,908,1866,0.487,312,749,0.417,584,788,0.741,221,1103,443,176,117,380,596
337,West Virginia NCAA,37,28,9,0.757,24.45,9.67,12,6,16,2,6,4,3014,2467,71.4,112.2,0.389,0.325,0.545,52.1,57.3,13.8,14.2,0.513,14.1,37.7,0.266,1505,1059,2333,0.454,275,759,0.362,621,907,0.685,534,1387,607,371,176,455,756
338,Western Carolina,32,9,23,0.281,-15.3,-0.7,4,14,6,8,3,13,1965,2347,69.4,88.4,0.286,0.321,0.469,50.5,50.5,8.9,7.3,0.44,19.8,32.4,0.187,1280,719,1843,0.39,182,592,0.307,345,528,0.653,397,1158,363,198,75,516,661
339,Western Illinois,28,8,20,0.286,-11,-2.38,5,11,5,8,3,11,2012,2151,70.9,99.1,0.291,0.4,0.541,47.9,52.7,6.4,10.8,0.513,16.2,18.6,0.206,1145,711,1633,0.435,254,654,0.388,336,475,0.707,184,968,375,130,124,358,546
340,Western Kentucky,32,15,17,0.469,-5.8,-2.89,9,9,11,3,4,12,2209,2302,67.5,102.3,0.372,0.343,0.531,50.3,51.1,6.6,9,0.5,15.7,27.2,0.25,1280,777,1767,0.44,214,606,0.353,441,657,0.671,302,1119,397,143,105,388,475
341,Western Michigan,32,16,16,0.5,-0.78,-0.55,11,7,13,2,3,9,2417,2408,70.7,106.4,0.358,0.294,0.539,52,48,8.1,8,0.505,15.1,31.8,0.252,1285,863,1915,0.451,209,563,0.371,482,685,0.704,370,1155,414,183,91,399,600
342,Wichita State NCAA,36,31,5,0.861,21.24,2.96,17,1,16,1,9,1,2916,2246,69.4,116.7,0.401,0.364,0.579,56.1,59.1,9.4,11.4,0.543,13.9,34.2,0.294,1440,992,2114,0.469,310,769,0.403,622,848,0.733,433,1472,586,235,140,406,676
343,William & Mary,31,17,14,0.548,-0.14,-0.73,10,8,13,1,3,12,2534,2411,71.8,112.9,0.381,0.409,0.593,51,61.2,7.4,13.5,0.569,15.4,26.3,0.264,1250,887,1808,0.491,283,740,0.382,477,689,0.692,271,1123,543,167,152,388,566
344,Winthrop NCAA,33,26,7,0.788,1.34,-6.12,15,3,13,3,12,3,2615,2322,71.5,108.3,0.37,0.429,0.568,50.3,47.5,8.9,13.1,0.535,15.7,27.1,0.266,1350,891,1957,0.455,313,839,0.373,520,725,0.717,316,1224,423,216,169,430,605
345,Wisconsin NCAA,37,27,10,0.73,19.4,9.4,12,6,15,2,5,5,2678,2308,64.5,110.7,0.329,0.369,0.542,54.7,51.9,10.3,9.8,0.521,14.3,35.7,0.212,1500,971,2135,0.455,283,788,0.359,453,703,0.644,460,1377,504,250,130,411,602
346,Wofford,33,16,17,0.485,-0.71,-1.08,10,8,11,2,4,10,2593,2479,68.2,112.6,0.321,0.4,0.584,50.3,61.3,8,5.7,0.548,15.4,29,0.25,1350,900,1926,0.467,311,771,0.403,482,619,0.779,323,1105,552,185,71,405,614
347,Wright State,32,20,12,0.625,-1.02,-2.42,11,7,12,4,8,7,2465,2317,71.6,106.8,0.393,0.412,0.571,51.8,57.8,7.8,6.8,0.527,18,29.8,0.3,1290,817,1819,0.449,285,749,0.381,546,715,0.764,326,1136,472,181,75,474,594
348,Wyoming,38,23,15,0.605,2.83,0.55,8,10,19,3,3,10,2961,2833,74,103.6,0.375,0.466,0.555,49.2,56.9,6.8,11.1,0.517,15.8,22.9,0.274,1545,986,2265,0.435,369,1055,0.35,620,849,0.73,322,1446,561,195,172,502,783
349,Xavier NCAA,38,24,14,0.632,14.8,11.51,9,9,12,4,4,8,2836,2711,68.3,109,0.41,0.361,0.553,54.4,57,8.8,7.7,0.519,15.7,34.4,0.283,1525,981,2148,0.457,267,776,0.344,607,881,0.689,451,1417,559,228,100,478,708
350,Yale,29,18,11,0.621,0.21,-2.19,9,5,10,3,7,7,2151,2028,68.2,108.3,0.336,0.354,0.564,52.4,58.8,8.2,11.5,0.531,16.5,31.4,0.246,1165,769,1644,0.468,208,582,0.357,405,553,0.732,301,1056,452,162,123,377,454
351,Youngstown State,34,13,21,0.382,-9.75,-2.56,5,13,7,7,3,12,2616,2801,73.7,102.1,0.27,0.336,0.52,47.4,52.3,7.3,7.5,0.496,13.9,26.5,0.181,1390,981,2230,0.44,250,750,0.333,404,601,0.672,355,1246,513,187,107,406,566
