Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
216,Oregon State,32,11,21,0.344,-0.74,6.23,3,15,8,11,3,9,2028,2222,,,0.324,0.323,0.486,47,51.3,,5.8,0.465,17.1,,0.193,1285,755,1807,0.418,169,583,0.29,349,586,0.596,366,1024,387,246,98,430,564
217,Oregon NCAA,37,29,8,0.784,15.95,6.3,11,7,16,2,6,5,2807,2450,,,0.328,0.421,0.57,51.5,53.3,,3.6,0.534,15.8,,0.249,1490,963,2131,0.452,350,897,0.39,531,698,0.761,432,1273,513,254,74,461,606
218,Pacific,31,12,19,0.387,-5.19,-0.87,5,9,6,6,4,10,2126,2224,,,0.41,0.357,0.553,50.7,62.3,,3.6,0.519,19.2,,0.283,,730,1610,0.453,210,574,0.366,456,660,0.691,304,989,455,169,60,456,531
219,Penn State,30,11,19,0.367,3.25,5.79,2,14,11,8,0,10,1962,2038,,,0.358,0.344,0.535,52.2,65.6,,3,0.503,18.7,,0.246,,691,1568,0.441,194,539,0.36,386,562,0.687,347,991,453,169,48,423,488
220,Pennsylvania NCAA,31,22,9,0.71,4.16,-1.64,13,1,12,3,9,4,2297,2100,,,0.384,0.304,0.567,49.8,64.5,,5.4,0.543,17.6,,0.255,,836,1712,0.488,188,520,0.362,437,658,0.664,324,1024,539,263,92,433,573
221,Pepperdine,31,8,23,0.258,-5.9,0.23,4,10,3,9,3,12,2389,2579,,,0.297,0.433,0.538,,51.1,,6.3,0.51,17.6,,0.209,,840,1946,0.432,303,843,0.359,406,578,0.702,349,925,429,283,117,475,622
222,Pittsburgh NCAA,37,29,8,0.784,16.99,8.53,12,4,16,2,8,3,2637,2324,,,0.361,0.294,0.553,53.5,67.3,,6.6,0.529,15.6,,0.239,,961,2035,0.472,229,599,0.382,486,735,0.661,445,1320,647,194,133,441,613
223,Portland State,32,19,13,0.594,-5.95,-4.57,9,7,12,3,6,9,2503,2408,,,0.444,0.332,0.541,51.3,58.1,,8.4,0.513,17.9,,0.286,1280,873,1909,0.457,211,634,0.333,546,847,0.645,442,1181,507,227,153,503,686
224,Portland,32,9,23,0.281,-8.69,0.81,4,10,8,8,1,13,1958,2229,,,0.355,0.266,0.495,52.3,53.3,,3.8,0.45,21.3,,0.258,1280,694,1691,0.41,133,450,0.296,437,600,0.728,389,1149,370,131,69,535,570
225,Prairie View,30,8,22,0.267,-23.73,-10.4,6,12,6,5,2,15,1799,2149,,,0.361,0.298,0.44,45,46.3,,3.6,0.413,20,,0.206,,650,1744,0.373,140,519,0.27,359,629,0.571,397,1027,301,286,58,510,669
226,Princeton,28,11,17,0.393,-8.52,-5.7,2,12,5,6,3,9,1410,1493,,,0.302,0.506,0.522,45.4,64.3,,4.6,0.496,21.4,,0.202,1130,484,1181,0.41,204,598,0.341,238,357,0.667,197,668,311,188,53,368,499
227,Providence,31,18,13,0.581,9.85,6.69,8,8,16,3,2,8,2357,2224,,,0.345,0.292,0.565,54.6,59.1,,8,0.537,20.1,,0.24,,868,1793,0.484,190,523,0.363,431,619,0.696,423,1158,513,229,146,524,532
228,Purdue NCAA,34,22,12,0.647,14.65,8.89,9,7,16,1,2,8,2376,2154,,,0.379,0.335,0.549,50.9,55.2,,5.1,0.519,18,,0.257,1360,843,1834,0.46,219,614,0.357,471,695,0.678,388,1121,465,269,89,475,674
229,Quinnipiac,29,14,15,0.483,-9.22,-7.62,11,7,9,5,5,10,2087,2117,,,0.369,0.344,0.538,49.5,58.1,,5.3,0.512,19.4,,0.24,,750,1652,0.454,191,569,0.336,396,609,0.65,335,1021,436,237,86,468,638
230,Radford,30,8,22,0.267,-11.57,-4.25,3,11,6,5,1,13,2108,2257,,,0.412,0.251,0.521,49.8,44.3,,6.1,0.489,20.7,,0.268,,759,1693,0.448,137,425,0.322,453,697,0.65,379,1062,336,270,107,528,584
231,Rhode Island,33,19,14,0.576,1.54,2.32,10,6,11,4,5,8,2511,2507,,,0.393,0.337,0.561,51.7,52,,5.2,0.524,17.9,,0.284,,864,1885,0.458,248,635,0.391,535,741,0.722,447,1184,449,178,104,487,554
232,Rice,32,16,16,0.5,-1.67,1.43,8,8,10,5,2,9,2222,2229,,,0.405,0.307,0.549,48.1,56.8,,5.2,0.51,19,,0.289,,764,1698,0.45,203,522,0.389,491,687,0.715,313,1045,434,222,92,476,626
233,Richmond,30,8,22,0.267,-7.56,0.72,4,12,6,10,2,11,1817,2046,,,0.321,0.408,0.546,41.3,59.4,,4.8,0.525,18.9,,0.209,,655,1443,0.454,206,589,0.35,301,463,0.65,181,719,389,183,67,387,642
234,Rider,31,16,15,0.516,-8.31,-4.88,9,9,8,5,7,9,2169,2283,,,0.359,0.358,0.534,47.9,58.8,,5.9,0.497,17.4,,0.258,1245,747,1734,0.431,228,621,0.367,447,622,0.719,316,1065,439,165,111,428,549
235,Robert Morris,28,17,11,0.607,-5.62,-8.07,9,9,11,4,6,7,2105,1994,,,0.302,0.366,0.571,50.6,58.9,,5.1,0.539,18,,0.229,,768,1611,0.477,200,590,0.339,369,487,0.758,311,949,452,214,79,405,547
236,Rutgers,29,10,19,0.345,-2.25,5.86,3,13,8,8,2,9,1734,1920,,,0.385,0.324,0.48,49.6,43.9,,8,0.438,17.1,,0.26,1175,594,1526,0.389,150,494,0.304,396,587,0.675,348,976,261,135,123,373,530
237,Sacramento State,29,10,19,0.345,-14.43,-2.68,5,11,8,5,2,14,2192,2381,,,0.352,0.302,0.493,45.3,49.2,,6.2,0.466,15.8,,0.22,,793,1904,0.416,187,575,0.325,419,671,0.624,405,977,390,320,99,416,654
238,Sacred Heart,32,18,14,0.563,-4.41,-6.04,12,6,11,2,6,11,2513,2461,,,0.339,0.331,0.569,46.9,52.4,,5.8,0.543,17.9,,0.234,1285,914,1903,0.48,239,630,0.379,446,645,0.691,326,1035,479,302,109,483,626
239,Saint Francis (PA),29,8,21,0.276,-13.39,-6.74,5,13,6,9,2,12,1944,2096,,,0.431,0.347,0.542,50.8,58.9,,5.2,0.496,21.3,,0.314,,644,1488,0.433,189,517,0.366,467,641,0.729,329,973,379,155,85,486,539
240,Saint Joseph's,32,18,14,0.563,5.11,2.23,9,7,9,4,6,8,2162,2061,,,0.414,0.288,0.558,53.1,56.3,,7.4,0.518,19.6,,0.299,,751,1620,0.464,175,467,0.375,485,671,0.723,390,1073,423,196,126,473,569
241,Saint Louis,33,20,13,0.606,3.13,2.91,8,8,13,2,3,10,2178,2147,,,0.355,0.303,0.548,51.1,57.7,,7.5,0.512,18,,0.257,,776,1699,0.457,189,515,0.367,437,603,0.725,275,1141,448,152,142,437,558
242,Saint Mary's (CA),32,17,15,0.531,4.17,1.03,8,6,12,5,5,9,2247,2089,,,0.445,0.29,0.517,53.2,47.9,,9.7,0.473,17,,0.307,1290,769,1794,0.429,158,520,0.304,551,799,0.69,426,1214,368,197,172,446,598
243,Saint Peter's,30,5,25,0.167,-13.72,-5.82,3,15,2,11,2,12,1788,1998,,,0.29,0.354,0.49,49.1,53.2,,6.6,0.461,21.5,,0.193,1200,643,1603,0.401,193,568,0.34,309,465,0.665,344,1010,342,212,106,499,546
244,Sam Houston State,31,21,10,0.677,-1.13,-5.35,13,3,11,2,8,7,2397,2126,,,0.412,0.407,0.551,51,73,,5.8,0.521,17.6,,0.276,,816,1820,0.448,263,740,0.355,502,750,0.669,390,1157,596,245,100,465,656
245,Samford,32,16,16,0.5,-6.72,-4.78,12,8,9,4,6,10,1898,1934,,,0.343,0.525,0.568,46.2,64.8,,3.3,0.536,16.7,,0.249,,644,1437,0.448,252,755,0.334,358,493,0.726,214,823,417,168,51,334,467
246,San Diego State,33,22,11,0.667,7.16,3.9,10,6,15,2,6,7,2389,2249,,,0.321,0.282,0.547,50.1,54.5,,6.9,0.517,18.4,,0.227,1325,887,1896,0.468,185,534,0.346,430,608,0.707,339,1138,483,271,134,492,501
247,San Diego,32,18,14,0.563,-1.6,-1.15,6,8,9,5,6,8,2403,2368,,,0.394,0.337,0.544,50.3,56.7,,5.4,0.507,18.4,,0.277,,831,1861,0.447,226,628,0.36,515,733,0.703,413,1111,471,231,98,498,639
248,San Francisco,31,13,18,0.419,-1.35,0.95,8,6,7,5,5,10,2300,2355,,,0.357,0.325,0.55,47.1,49.4,,5.4,0.518,19.1,,0.25,,818,1789,0.457,216,581,0.372,448,638,0.702,321,1031,404,248,98,493,601
249,San Jose State,30,5,25,0.167,-7.26,2.21,4,12,4,7,1,16,1858,2142,,,0.3,0.309,0.465,48.3,51.1,,5,0.44,18.1,,0.182,,687,1750,0.393,166,541,0.307,318,525,0.606,374,1079,351,176,88,441,526
250,Santa Clara,31,21,10,0.677,6.34,1.58,10,4,12,4,7,5,2131,1956,,,0.313,0.32,0.545,53.8,59.6,,5.7,0.522,19.1,,0.209,,789,1702,0.464,198,544,0.364,355,532,0.667,366,1121,470,164,95,462,562
251,Savannah State,30,12,18,0.4,-15.95,-2.51,,,11,3,1,13,1713,1937,,,0.352,0.308,0.496,48.3,52.6,,6.3,0.457,24.9,,0.243,,604,1480,0.408,146,456,0.32,359,521,0.689,307,950,318,242,94,574,652
252,Seton Hall,29,13,16,0.448,5.94,5.37,4,12,11,5,1,9,2165,2110,,,0.329,0.32,0.516,47,47.9,,5.2,0.473,14.4,,0.248,1180,764,1814,0.421,187,580,0.322,450,597,0.754,364,985,366,299,81,353,609
253,Siena,32,20,12,0.625,-1.16,-4.72,12,6,10,4,8,7,2437,2282,,,0.359,0.296,0.556,49.1,54.4,,4.6,0.526,16.4,,0.25,,890,1872,0.475,189,555,0.341,468,672,0.696,344,1128,484,244,91,430,542
254,South Alabama,32,20,12,0.625,-2.01,-4.18,13,5,11,3,7,8,2280,2155,,,0.336,0.409,0.537,49.3,54.9,,4.7,0.513,15.6,,0.218,,804,1831,0.439,272,749,0.363,400,616,0.649,352,1100,441,231,82,393,568
255,South Carolina State,30,13,17,0.433,-12.57,-9.91,10,8,9,4,4,12,1989,2059,,,0.399,0.295,0.525,51.4,42.6,,4.7,0.487,21.1,,0.274,,697,1593,0.438,158,470,0.336,437,636,0.687,366,1041,297,184,75,507,667
256,South Carolina,30,14,16,0.467,3.79,7.86,4,12,10,7,4,8,1941,2063,,,0.279,0.402,0.515,46.9,48.1,,8.3,0.49,15.2,,0.186,,701,1663,0.422,229,669,0.342,310,464,0.668,326,949,337,137,140,337,448
257,South Florida,30,12,18,0.4,2.34,4.37,3,13,9,7,2,10,1970,2009,,,0.477,0.283,0.531,51.8,64.5,,8.7,0.493,21.4,,0.315,,677,1513,0.447,139,428,0.325,477,721,0.662,340,1090,437,184,150,506,522
258,Southeast Missouri State,31,11,20,0.355,-13.55,-5.78,9,11,5,8,6,10,2153,2383,,,0.401,0.439,0.519,47.3,55,,7.1,0.492,20.3,,0.253,,729,1741,0.419,254,765,0.332,441,698,0.632,388,1029,401,249,126,528,602
259,Southeastern Louisiana,30,16,14,0.533,-8.87,-5.98,8,8,8,3,5,9,2050,2068,,,0.269,0.364,0.532,46.6,55.4,,6.8,0.505,16.3,,0.191,1205,755,1707,0.442,214,621,0.345,326,459,0.71,310,925,418,195,110,376,524
260,Southern California NCAA,37,25,12,0.676,13.78,7.87,11,7,15,3,4,6,2656,2413,,,0.392,0.263,0.563,50,49.9,,6.8,0.528,18.6,,0.28,,946,1988,0.476,207,523,0.396,557,779,0.715,349,1277,472,206,148,540,660
261,Southern Illinois NCAA,36,29,7,0.806,13.59,7.53,15,3,13,0,10,4,2266,2023,,,0.439,0.36,0.551,51.4,54.3,,7.4,0.514,19.7,,0.304,,762,1702,0.448,224,612,0.366,518,748,0.693,346,1076,414,237,116,504,728
262,Southern Methodist,31,14,17,0.452,-0.45,0.73,3,13,9,7,3,9,1945,1941,,,0.39,0.403,0.528,52.7,59.4,,7.3,0.49,21.4,,0.273,,653,1553,0.42,215,626,0.343,424,605,0.701,360,1070,388,188,122,502,529
263,Southern Mississippi,31,20,11,0.645,3.36,0.17,9,7,16,2,3,7,2149,1933,,,0.481,0.249,0.519,55.2,46.7,,6,0.478,17.8,,0.319,1245,732,1686,0.434,147,420,0.35,538,811,0.663,426,1196,342,214,96,448,618
264,Southern Utah,30,16,14,0.533,-4.29,-4.41,6,8,12,2,4,11,2014,1975,,,0.34,0.297,0.556,49.5,53.4,,6,0.532,18.9,,0.229,,740,1558,0.475,177,462,0.383,357,530,0.674,303,935,395,155,97,421,523
265,Southern,31,10,21,0.323,-17.72,-10.04,9,9,6,6,4,12,1839,2077,,,0.371,0.314,0.476,47.8,46.5,,6.3,0.44,22.9,,0.239,1245,639,1643,0.389,168,516,0.326,393,610,0.644,375,1073,297,249,111,573,572
266,St. Bonaventure,29,7,22,0.241,-12.5,-1.47,4,12,3,11,3,10,1957,2261,,,0.397,0.35,0.508,47.5,55.8,,5.2,0.471,18.4,,0.265,,668,1621,0.412,191,568,0.336,430,644,0.668,351,972,373,152,89,434,514
267,St. Francis (NY),31,9,22,0.29,-11.51,-5.54,7,11,5,7,4,13,1955,2140,,,0.369,0.254,0.479,52.8,45.2,,4.8,0.449,21.3,,0.229,,715,1735,0.412,128,440,0.291,397,640,0.62,458,1144,323,227,78,553,631
268,St. John's (NY),31,16,15,0.516,4.51,6.85,7,9,14,8,2,7,1979,2008,,,0.345,0.38,0.515,48.5,62,,6.3,0.474,18.7,,0.249,1245,676,1652,0.409,215,628,0.342,412,570,0.723,338,1054,419,175,110,441,532
269,Stanford NCAA,31,18,13,0.581,11.16,9.06,10,8,12,5,5,6,2156,2081,,,0.36,0.287,0.53,54.2,59.1,,10.4,0.498,18.4,,0.245,1265,778,1738,0.448,174,499,0.349,426,625,0.682,395,1193,460,144,184,459,571
270,Stephen F. Austin,29,15,14,0.517,-5.54,-6.38,8,8,10,5,5,8,1936,1805,,,0.379,0.287,0.546,50.7,55.6,,3.8,0.51,19.7,,0.268,,687,1503,0.457,159,432,0.368,403,570,0.707,302,934,382,227,56,434,545
271,Stetson,31,11,20,0.355,-13.86,-3.86,6,12,8,5,2,14,2056,2245,,,0.392,0.351,0.52,48.1,47.6,,5.2,0.473,20,,0.287,,691,1667,0.415,195,585,0.333,479,653,0.734,352,966,329,239,84,494,647
272,Stony Brook,29,9,20,0.31,-10.3,-5.55,4,12,4,9,5,10,1737,1866,,,0.353,0.25,0.474,50.5,40.6,,3.6,0.436,18.6,,0.235,,623,1568,0.397,122,392,0.311,369,553,0.667,374,982,253,214,51,419,605
273,Syracuse,35,24,11,0.686,14.04,6.47,10,6,18,4,5,5,2645,2380,,,0.42,0.348,0.544,50.7,58.1,,11.2,0.506,17.8,,0.292,1400,898,2027,0.443,257,705,0.365,592,852,0.695,450,1412,522,292,250,525,618
274,Temple,30,12,18,0.4,2.88,1.91,6,10,9,5,3,11,2251,2222,,,0.362,0.388,0.562,46.7,55.9,,5,0.531,15.9,,0.256,1200,785,1708,0.46,243,662,0.367,438,618,0.709,298,968,439,227,86,379,578
275,Tennessee-Martin,31,8,23,0.258,-13.91,-6.55,5,15,5,9,2,13,1957,2166,,,0.435,0.328,0.503,50.9,59.4,,2.8,0.462,20.8,,0.291,,662,1611,0.411,165,528,0.313,468,701,0.668,365,1067,393,210,48,510,570
276,Tennessee State,32,12,20,0.375,-11.82,-5.69,8,12,7,6,3,14,2065,2222,,,0.356,0.384,0.49,50.6,52.6,,5.9,0.453,17.4,,0.238,1295,707,1803,0.392,221,693,0.319,430,642,0.67,425,1152,372,192,100,444,657
277,Tennessee Tech,32,19,13,0.594,-2.65,-4.85,13,7,13,1,5,9,2404,2295,,,0.476,0.333,0.546,52.2,52.9,,5.9,0.51,18.4,,0.318,,815,1797,0.454,203,598,0.339,571,855,0.668,419,1229,431,216,110,496,660
278,Tennessee NCAA,35,24,11,0.686,14.97,9.15,10,6,16,0,3,7,2831,2627,,,0.379,0.409,0.548,49.2,55.7,,5.4,0.523,16.1,,0.248,1415,981,2189,0.448,327,896,0.365,542,830,0.653,473,1254,546,336,108,496,704
279,Texas A&M-Corpus Christi NCAA,33,26,7,0.788,3.07,-4.8,14,2,13,1,8,5,2615,2302,,,0.485,0.274,0.608,54.9,65.2,,5.2,0.577,20,,0.343,,912,1747,0.522,192,478,0.402,599,847,0.707,374,1173,595,257,95,537,631
280,Texas A&M NCAA,34,27,7,0.794,21.27,5.13,13,3,18,1,7,3,2570,2021,,,0.413,0.28,0.589,53.6,65.1,,6.2,0.557,16,,0.296,1370,908,1823,0.498,215,510,0.422,539,753,0.716,345,1209,591,224,111,415,663
281,Texas-Arlington,30,13,17,0.433,-11.84,-6.42,8,8,9,3,4,13,2225,2292,,,0.39,0.309,0.549,51,53.6,,4.4,0.518,20.7,,0.266,,797,1709,0.466,177,528,0.335,454,666,0.682,367,1095,427,193,79,529,576
282,Texas Christian,30,13,17,0.433,-1.59,2.11,4,12,10,7,2,9,1892,2003,,,0.437,0.341,0.498,50,58,,6.6,0.47,21.2,,0.263,,650,1574,0.413,178,537,0.331,414,688,0.602,349,1017,377,204,103,512,602
283,Texas-El Paso,31,14,17,0.452,4.27,0.24,6,10,11,7,1,9,2344,2219,,,0.446,0.336,0.518,50.4,60.1,,6.1,0.479,18,,0.299,1245,789,1866,0.423,208,627,0.332,558,833,0.67,426,1199,474,259,105,497,730
284,Texas-Rio Grande Valley,29,14,15,0.483,-9.18,-5.53,,,11,2,2,12,1984,1937,,,0.416,0.405,0.572,49.8,68.1,,3.4,0.535,20.3,,0.301,,664,1448,0.459,220,586,0.375,436,602,0.724,295,882,452,194,49,441,565
285,Texas-San Antonio,29,7,22,0.241,-15.47,-4.07,3,13,6,9,1,13,1656,1924,,,0.406,0.273,0.471,47.1,53.6,,5.4,0.442,22.1,,0.239,,595,1474,0.404,113,403,0.28,353,599,0.589,323,903,319,211,77,498,632
286,Texas Southern,31,14,17,0.452,-19.59,-11.7,9,9,7,6,6,10,2017,2207,,,0.477,0.185,0.482,52.5,48.2,,4.8,0.44,21.9,,0.302,,704,1706,0.413,94,315,0.298,515,813,0.633,416,1228,339,220,85,588,647
287,Texas State,29,9,20,0.31,-17.47,-6.11,4,12,8,7,1,13,2249,2478,,,0.432,0.372,0.516,46.8,54.7,,4.6,0.474,20.4,,0.296,,735,1807,0.407,244,673,0.363,535,781,0.685,447,1027,402,256,74,559,772
288,Texas Tech NCAA,34,21,13,0.618,9.71,7.16,9,7,13,3,6,5,2437,2349,,,0.397,0.272,0.552,46.5,53.7,,3.3,0.509,15.2,,0.293,1370,842,1858,0.453,208,505,0.412,545,737,0.739,321,1042,452,231,62,396,592
289,Texas NCAA,35,25,10,0.714,15.6,6.12,12,4,15,1,6,5,2860,2528,,,0.393,0.366,0.557,51.4,49.7,,9,0.516,14.5,,0.289,1440,963,2164,0.445,308,792,0.389,626,850,0.736,482,1391,479,262,197,434,611
290,Toledo,32,19,13,0.594,2.71,1.83,14,2,10,1,6,8,2207,2179,,,0.333,0.369,0.535,46.5,49.8,,4.2,0.508,17.9,,0.224,,800,1780,0.449,209,657,0.318,398,592,0.672,326,951,398,297,69,450,621
291,Towson,32,15,17,0.469,-1.17,-0.56,8,10,9,5,4,10,2175,2173,,,0.36,0.352,0.542,48.9,61.6,,7.4,0.503,16.9,,0.265,1300,766,1712,0.447,189,603,0.313,454,617,0.736,312,1033,472,217,126,408,568
292,Troy,30,13,17,0.433,-8.39,-5.25,8,10,7,5,3,11,2223,2278,,,0.274,0.424,0.532,46.9,47.3,,5.9,0.503,15.2,,0.197,1220,790,1847,0.428,279,784,0.356,364,506,0.719,357,1043,374,239,108,374,466
293,Tulane,30,17,13,0.567,0.49,0.63,9,7,11,4,5,8,2076,2041,,,0.459,0.24,0.528,50.4,61.4,,10.6,0.489,18.8,,0.308,,722,1614,0.447,135,388,0.348,497,741,0.671,322,1135,443,212,188,455,610
294,Tulsa,31,20,11,0.645,4.44,-0.11,9,7,15,3,4,6,2120,1932,,,0.421,0.347,0.527,55,58.2,,10.1,0.484,20.1,,0.298,1250,706,1675,0.421,209,582,0.359,499,705,0.708,409,1230,411,184,169,505,625
295,UCLA NCAA,36,30,6,0.833,20.9,9.84,15,3,16,0,6,4,2503,2081,,,0.328,0.332,0.563,52.4,54.9,,6.4,0.543,16.5,,0.217,,923,1922,0.48,240,638,0.376,417,630,0.662,386,1158,507,263,116,440,569
296,Utah State,35,23,12,0.657,3.8,1.19,9,7,13,1,5,11,2466,2348,,,0.333,0.292,0.562,51.1,57,,4.3,0.521,18.2,,0.26,,884,1894,0.467,206,553,0.373,492,631,0.78,368,1144,504,220,81,488,595
297,Utah,30,11,19,0.367,2.06,5.06,6,10,9,6,1,11,2075,2165,,,0.397,0.356,0.594,52.8,58.2,,4.3,0.559,20,,0.294,,713,1470,0.485,217,524,0.414,432,584,0.74,275,897,415,141,66,437,553
298,Valparaiso,31,16,15,0.516,-1.24,-1.3,9,5,9,3,6,9,2056,2035,,,0.34,0.385,0.568,50.5,58,,5.6,0.535,21.5,,0.25,1255,717,1558,0.46,233,600,0.388,389,529,0.735,244,1004,416,160,93,495,616
299,Vanderbilt NCAA,34,22,12,0.647,12.76,7.79,10,6,14,3,5,6,2594,2387,,,0.324,0.425,0.567,48.4,63.9,,4.8,0.536,15.6,,0.236,,904,1984,0.456,317,843,0.376,469,643,0.729,346,1146,578,257,93,422,584
300,Vermont,33,25,8,0.758,0.06,-5.15,15,1,9,4,13,4,2310,2138,,,0.421,0.269,0.534,56.7,55.3,,7.1,0.5,19.7,,0.283,,812,1801,0.451,176,484,0.364,510,759,0.672,482,1344,449,173,136,529,594
301,Villanova NCAA,33,22,11,0.667,16.13,9.16,9,7,10,4,9,4,2392,2132,,,0.417,0.385,0.546,53.3,54.1,,6.3,0.492,17.1,,0.325,1320,775,1827,0.424,248,704,0.352,594,761,0.781,438,1196,419,267,107,450,645
302,Virginia Commonwealth NCAA,35,28,7,0.8,9.5,0.2,16,2,15,2,11,2,2626,2298,,,0.404,0.309,0.559,50.9,52.7,,5.9,0.519,14.4,,0.294,,901,1971,0.457,244,609,0.401,580,797,0.728,427,1165,475,268,106,394,643
303,VMI,33,14,19,0.424,-8.72,-5.44,5,9,8,5,4,11,3331,3240,,,0.302,0.513,0.54,44.1,57.9,,,0.518,15.1,,0.199,,1176,2696,0.436,442,1383,0.32,537,815,0.659,551,1262,681,490,119,549,751
304,Virginia Tech NCAA,34,22,12,0.647,14.35,8.26,10,6,13,2,5,6,2428,2181,,,0.394,0.237,0.54,49.6,50.7,,8.7,0.511,14.2,,0.26,1375,886,1894,0.468,163,449,0.363,493,747,0.66,366,1131,449,285,159,371,619
305,Virginia NCAA,32,21,11,0.656,12.89,7.96,11,5,16,1,4,6,2463,2267,,,0.422,0.38,0.552,53.1,50.7,,5.4,0.506,16.4,,0.313,1285,812,1860,0.437,257,706,0.364,582,784,0.742,422,1248,412,149,103,437,644
306,Wagner,30,11,19,0.367,-12.42,-7.56,8,10,7,7,4,12,2132,2232,,,0.369,0.389,0.529,49.7,52.8,,4.6,0.501,17.8,,0.241,1210,744,1716,0.434,230,667,0.345,414,633,0.654,355,1075,393,199,80,438,570
307,Wake Forest,31,15,16,0.484,6.08,9.31,5,11,12,5,2,10,2288,2369,,,0.469,0.322,0.542,50.1,52.7,,5.3,0.514,19.2,,0.297,1255,785,1726,0.455,205,556,0.369,513,810,0.633,373,1094,414,199,95,502,631
308,Washington State NCAA,34,26,8,0.765,13.33,6,13,5,12,2,8,4,2273,2024,,,0.334,0.297,0.552,48.2,57.1,,8.8,0.52,14.7,,0.239,,826,1777,0.465,196,527,0.372,425,593,0.717,271,1043,472,226,155,355,549
309,Washington,32,19,13,0.594,10.03,6.5,8,10,17,2,1,10,2449,2336,,,0.329,0.266,0.549,56.6,54,,5,0.515,18.3,,0.238,1295,900,1930,0.466,189,514,0.368,460,635,0.724,458,1225,486,175,91,500,618
310,Weber State NCAA,32,20,12,0.625,-4.03,-3.33,11,5,13,2,6,8,2266,2214,,,0.511,0.289,0.577,50.7,56.6,,4.3,0.546,20.8,,0.343,,772,1579,0.489,180,456,0.395,542,807,0.672,307,1050,437,212,78,515,611
311,West Virginia,36,27,9,0.75,14.43,5.43,9,7,17,1,3,6,2610,2245,,,0.277,0.492,0.573,47.3,68.7,,6.6,0.55,15.1,,0.197,1455,921,2011,0.458,371,989,0.375,397,557,0.713,355,1102,633,295,126,406,544
312,Western Carolina,31,11,20,0.355,-9.42,-1.66,7,11,6,5,4,13,2180,2281,,,0.313,0.377,0.512,48.8,52.4,,3.1,0.481,16.6,,0.214,,779,1854,0.42,226,699,0.323,396,580,0.683,386,1059,408,260,51,425,664
313,Western Illinois,30,7,23,0.233,-15.02,-4.88,3,11,5,9,1,11,1872,2114,,,0.397,0.332,0.503,48,50.5,,3.9,0.464,19.1,,0.266,,647,1567,0.413,161,521,0.309,417,622,0.67,300,958,327,203,62,441,565
314,Western Kentucky,33,22,11,0.667,1,-3.71,12,6,12,3,8,6,2580,2386,,,0.365,0.345,0.583,51,49.2,,4.9,0.551,18.3,,0.264,,909,1887,0.482,263,651,0.404,499,688,0.725,395,1095,447,228,86,495,694
315,Western Michigan,32,16,16,0.5,2.11,2.04,9,7,11,2,3,10,2287,2254,,,0.469,0.36,0.556,51.8,50.6,,3,0.511,19.4,,0.338,,743,1681,0.442,233,606,0.384,568,788,0.721,349,1102,376,198,55,494,644
316,Wichita State,31,17,14,0.548,10.05,6.36,8,10,11,4,5,7,2128,1988,,,0.363,0.369,0.559,51.8,62.1,,5.5,0.526,16.4,,0.258,,745,1623,0.459,219,599,0.366,419,589,0.711,317,1035,463,188,90,373,559
317,William & Mary,30,15,15,0.5,-3.8,-2.53,8,10,11,5,4,9,1906,1926,,,0.365,0.412,0.536,50,57.6,,3.7,0.502,19.2,,0.253,,661,1516,0.436,200,624,0.321,384,554,0.693,292,963,381,160,58,423,512
318,Winthrop NCAA,34,29,5,0.853,9.17,-1.2,14,0,15,0,12,3,2545,2088,,,0.349,0.399,0.564,54.8,61.4,,6.9,0.549,16.5,,0.218,1365,923,1935,0.477,278,773,0.36,421,675,0.624,422,1279,567,268,126,445,584
319,Wisconsin NCAA,36,30,6,0.833,19.28,6.95,13,3,19,0,7,3,2527,2083,,,0.45,0.317,0.552,53.5,57,,6.2,0.515,15.1,,0.309,1445,867,1886,0.46,210,597,0.352,583,848,0.688,404,1258,494,207,116,407,551
320,Wofford,30,10,20,0.333,-9.49,-2.49,5,13,7,5,3,14,2129,2256,,,0.282,0.47,0.541,44.9,53.3,,4.4,0.51,15.6,,0.207,,736,1735,0.424,297,816,0.364,360,489,0.736,279,940,392,185,78,365,533
321,Wright State NCAA,33,23,10,0.697,1.94,-0.31,13,3,14,1,7,8,2125,2051,,,0.322,0.297,0.527,49.5,52.5,,2.9,0.489,16.5,,0.236,1335,766,1750,0.438,180,519,0.347,413,564,0.732,334,1060,402,196,50,400,574
322,Wyoming,32,17,15,0.531,2.27,3.52,7,9,12,2,2,9,2366,2394,,,0.457,0.294,0.556,49.7,45.4,,6.3,0.511,18.2,,0.33,1290,808,1749,0.462,172,515,0.334,578,800,0.723,339,1099,367,188,115,474,689
323,Xavier NCAA,34,25,9,0.735,14.18,3.39,13,3,16,1,5,5,2595,2228,,,0.475,0.386,0.593,51.9,59.8,,6.3,0.551,16.4,,0.352,1365,849,1784,0.476,269,689,0.39,628,847,0.741,367,1146,508,191,120,430,604
