Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
109,Hartford,29,12,17,0.414,-12.15,-6.15,6,12,7,5,3,10,1815,1964,,,0.314,0.341,0.498,50.7,48.5,,3.7,0.469,20.2,,0.208,1160,660,1585,0.416,166,541,0.307,329,498,0.661,348,1008,320,219,55,461,589
110,Harvard,27,4,23,0.148,-16.19,-4.37,3,11,2,10,2,13,1748,2067,,,0.357,0.343,0.49,48.5,49.3,,5.8,0.447,22.4,,0.253,1095,601,1525,0.394,160,523,0.306,386,545,0.708,327,936,296,212,89,515,571
111,Hawaii,33,21,12,0.636,7.7,4.23,11,7,14,3,5,7,2338,2213,,,0.3,0.298,0.546,49.8,63.2,,5.6,0.517,17.2,,0.215,1340,870,1873,0.464,195,558,0.349,403,562,0.717,381,1115,550,210,105,444,558
112,High Point,30,19,11,0.633,-8.74,-8.7,10,6,11,3,8,8,2160,2104,,,0.383,0.244,0.521,51.5,51.7,,4.3,0.497,20,,0.238,1205,802,1755,0.457,139,429,0.324,417,672,0.621,399,1131,415,268,75,520,615
113,Hofstra,29,14,15,0.483,0.07,0.52,10,8,8,3,6,11,2050,2063,,,0.346,0.299,0.51,53.8,50.9,,6.8,0.482,18.7,,0.223,1160,747,1727,0.433,171,516,0.331,385,597,0.645,435,1131,380,220,110,463,584
114,Holy Cross,28,13,15,0.464,-1.77,-6.69,7,7,9,3,4,10,1767,1641,,,0.393,0.287,0.486,51.2,63.2,,9.4,0.461,17.7,,0.233,1125,631,1531,0.412,149,439,0.339,356,601,0.592,384,969,399,300,126,391,542
115,Houston,27,9,18,0.333,-1.86,3.8,3,13,8,9,1,9,1592,1745,,,0.332,0.334,0.473,47.7,47.2,,10.4,0.443,18.3,,0.21,,570,1453,0.392,147,486,0.302,305,482,0.633,301,943,269,163,151,378,540
116,Howard,28,6,22,0.214,-15.54,-9.87,4,14,2,11,4,9,1683,1842,,,0.312,0.303,0.478,48.2,46.6,,4.6,0.446,20.4,,0.205,1120,611,1533,0.399,146,464,0.315,315,479,0.658,315,949,285,183,66,450,598
117,Idaho State,31,13,18,0.419,-9.1,-1.66,7,7,7,6,3,7,2277,2432,,,0.333,0.285,0.54,42.6,58.5,,6.6,0.517,16.2,,0.216,1250,844,1821,0.463,195,519,0.376,394,606,0.65,245,929,494,253,123,409,571
118,Idaho,30,14,16,0.467,-0.82,0.43,9,9,9,4,3,11,1906,1907,,,0.369,0.301,0.5,49.8,46.4,,6.4,0.453,16.8,,0.267,,657,1623,0.405,158,489,0.323,434,599,0.725,355,986,305,195,94,384,587
119,Illinois-Chicago NCAA,32,24,8,0.75,6,-0.47,12,4,11,1,9,3,2223,2016,,,0.39,0.228,0.522,52.2,57.8,,5.1,0.495,16,,0.248,,810,1797,0.451,158,410,0.385,445,700,0.636,423,1126,468,247,85,405,572
120,Illinois State,29,10,19,0.345,-0.6,3.11,4,14,8,6,1,12,1825,1895,,,0.35,0.318,0.534,48.8,54.9,,5.5,0.502,19.9,,0.24,1170,652,1466,0.445,169,466,0.363,352,513,0.686,260,886,358,203,80,424,567
121,Illinois NCAA,33,26,7,0.788,16.93,7.08,13,3,12,1,7,2,2402,2077,,,0.301,0.349,0.553,52,63.7,,7,0.528,15.6,,0.209,1330,887,1899,0.467,231,662,0.349,397,571,0.695,381,1151,565,224,122,401,618
122,Indiana State,28,9,19,0.321,-1.77,2.02,5,13,6,8,3,9,1623,1729,,,0.317,0.359,0.499,46.8,52.4,,4.6,0.472,18.9,,0.205,1120,578,1412,0.409,178,507,0.351,289,448,0.645,265,841,303,193,65,378,455
123,Indiana,29,14,15,0.483,5.18,7.94,7,9,6,7,6,6,1881,1961,,,0.327,0.38,0.5,49.2,53.6,,6.2,0.459,16.1,,0.236,,646,1628,0.397,204,618,0.33,385,532,0.724,342,1021,346,147,102,360,537
