Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
294,Stanford,35,19,16,0.543,8.08,7.14,11,7,14,5,4,7,2655,2622,72.2,104.4,0.416,0.315,0.552,53.9,50.7,7.2,8.7,0.519,17.9,32.8,0.285,1410,925,2007,0.461,233,632,0.369,572,835,0.685,395,1368,469,183,122,525,633
295,Stephen F. Austin NCAA,35,28,7,0.8,2.67,-6.46,14,4,16,1,9,5,2819,2386,73.8,109.1,0.398,0.316,0.576,52.6,49.8,14,9.7,0.544,18.1,33.3,0.28,1400,1000,2059,0.486,242,651,0.372,577,819,0.705,399,1248,498,361,107,540,765
296,Stetson,32,12,20,0.375,-12.38,-6.46,4,10,7,9,5,11,2412,2496,73.1,102.3,0.252,0.354,0.525,47.5,51.9,9.7,7.4,0.503,13.2,24.1,0.17,1290,907,2053,0.442,250,726,0.344,348,518,0.672,292,1099,471,228,87,350,586
297,Stony Brook,32,13,19,0.406,-5.09,-2.28,7,9,7,7,6,11,2205,2249,69.6,98.2,0.325,0.406,0.512,50.2,54.8,11.6,8.4,0.484,17.2,30.3,0.213,1290,779,1866,0.417,249,757,0.329,398,606,0.657,364,1152,427,261,94,448,647
298,Syracuse NCAA,37,23,14,0.622,12.89,10.02,8,10,14,5,4,6,2466,2360,64.3,102.2,0.405,0.328,0.518,52.6,47.5,10.7,17.4,0.469,16.2,34.1,0.298,1500,832,1995,0.417,208,655,0.318,594,807,0.736,433,1375,395,258,198,460,611
299,Temple,33,17,16,0.515,7.25,7.79,8,10,8,5,4,10,2308,2326,67.5,102.9,0.256,0.389,0.517,47.1,49.8,9.8,9,0.493,13.8,27.7,0.174,1330,845,1990,0.425,271,774,0.35,347,509,0.682,337,1120,421,220,108,357,580
300,Tennessee-Martin,31,10,21,0.323,-10.51,-4.96,5,13,5,9,5,12,2135,2253,68.5,99.3,0.236,0.36,0.532,49.5,48.3,10,11.3,0.506,18.3,28.9,0.171,1255,808,1806,0.447,210,650,0.323,309,426,0.725,306,1086,390,214,105,449,568
301,Tennessee State,30,15,15,0.5,-5.34,-2.98,10,8,9,5,6,9,1997,2010,67,97.8,0.375,0.422,0.538,49.7,48.7,10.4,10.4,0.496,19.2,26.3,0.277,1220,669,1574,0.425,223,664,0.336,436,590,0.739,261,989,326,213,86,442,563
302,Tennessee Tech,33,19,14,0.576,-5.83,-3.54,10,8,11,3,5,10,2413,2388,72.2,100.9,0.369,0.362,0.534,49.3,55.8,10.5,9.2,0.502,17.2,28.1,0.251,1325,844,1924,0.439,242,697,0.347,483,710,0.68,336,1174,471,252,108,471,649
303,Tennessee NCAA,35,26,9,0.743,18.2,10.12,13,5,13,2,8,4,2584,2301,67.1,109.3,0.355,0.357,0.549,51.4,62.1,9.4,12.8,0.508,15.2,33.3,0.269,1410,885,2012,0.44,273,718,0.38,541,715,0.757,404,1262,550,222,156,422,680
304,Texas A&M-Corpus Christi,29,11,18,0.379,-12.3,-6.56,8,10,7,6,4,11,1963,2057,69.9,96,0.379,0.275,0.523,50.7,46.7,9.6,9.3,0.482,19.7,29.7,0.272,1170,691,1589,0.435,149,437,0.341,432,603,0.716,292,1005,323,197,84,461,606
305,Texas A&M NCAA,35,22,13,0.629,15.3,10.62,9,9,13,3,4,7,2631,2467,70.9,106,0.32,0.33,0.538,54.3,55.1,7.7,15.3,0.514,16.3,33.7,0.212,1400,976,2121,0.46,230,700,0.329,449,679,0.661,429,1450,538,190,209,476,574
306,Texas-Arlington,34,21,13,0.618,2.2,-1.43,10,8,13,2,4,10,2640,2500,74.1,104.5,0.347,0.398,0.552,52.2,58.8,9.1,12.4,0.523,17.5,30.4,0.24,1365,927,2054,0.451,294,818,0.359,492,713,0.69,375,1333,545,229,143,507,617
307,Texas Christian NCAA,33,21,12,0.636,16.38,9.68,9,9,15,3,3,7,2708,2487,70,115,0.342,0.352,0.59,54.5,62.8,9.1,9.4,0.566,15.4,34,0.241,1345,979,1973,0.496,274,694,0.395,476,674,0.706,365,1201,615,214,119,419,553
308,Texas-El Paso,31,11,20,0.355,-5.3,-0.2,6,12,9,8,2,8,2094,2197,69.5,97.2,0.312,0.384,0.525,46.6,43.5,6,8.7,0.499,16,19.6,0.209,1240,754,1736,0.434,224,667,0.336,362,542,0.668,217,1036,328,129,89,381,576
309,Texas-Rio Grande Valley,33,15,18,0.455,-7.71,-2.84,6,8,9,7,6,10,2490,2584,75.8,98.8,0.405,0.322,0.507,48.3,59.9,10,8.4,0.454,15.4,28.2,0.3,1330,833,2061,0.404,205,663,0.309,619,835,0.741,379,1240,499,253,110,447,724
310,Texas-San Antonio,35,20,15,0.571,-1.24,-0.93,11,7,12,4,6,8,2740,2628,74.1,105.3,0.295,0.44,0.54,51.1,50.6,8.4,7.5,0.516,14.8,27.4,0.199,1405,972,2224,0.437,353,979,0.361,443,656,0.675,374,1394,492,218,95,440,703
311,Texas Southern NCAA,36,16,20,0.444,-7.53,-5.53,12,6,8,2,5,17,2787,2859,72.7,105.7,0.429,0.37,0.548,48.5,47.4,7.8,9.3,0.505,15.1,28.2,0.311,1450,925,2111,0.438,280,781,0.359,657,906,0.725,368,1301,438,207,145,453,631
312,Texas State,33,15,18,0.455,-5.83,-3.44,7,11,7,7,6,9,2190,2172,65.4,100.7,0.365,0.364,0.524,52.4,58,8.2,8.5,0.494,17.4,32.5,0.241,1330,773,1782,0.434,214,648,0.33,430,651,0.661,363,1144,448,179,92,442,543
313,Texas Tech NCAA,37,27,10,0.73,19.38,9.6,11,7,17,1,4,6,2759,2397,68.5,108.2,0.393,0.335,0.555,52.6,54.9,10.3,12.8,0.52,15.4,32.3,0.276,1490,964,2096,0.46,252,702,0.359,579,823,0.704,396,1332,529,262,158,454,669
314,Texas NCAA,34,19,15,0.559,13.96,10.67,8,10,13,4,3,7,2450,2338,66.9,103.9,0.33,0.381,0.527,50,44.7,8.9,12.8,0.5,14.6,29.3,0.219,1410,882,2010,0.439,245,766,0.32,441,663,0.665,358,1217,394,209,168,399,547
315,Toledo,34,23,11,0.676,2.65,-1.75,13,5,12,4,9,6,2687,2532,69.9,113,0.371,0.417,0.585,51.2,57.8,5.3,9.3,0.551,14.7,27.7,0.273,1360,913,1953,0.467,327,815,0.401,534,725,0.737,319,1253,528,127,135,395,541
316,Towson,32,18,14,0.563,-0.14,-3.14,8,10,10,4,4,9,2446,2279,68.7,109.5,0.35,0.306,0.55,53.8,42.9,9.4,12.7,0.522,15.4,35.1,0.24,1300,889,1905,0.467,210,582,0.361,458,667,0.687,398,1219,381,209,139,405,633
317,Troy,33,16,17,0.485,-1.5,-2.11,9,9,10,4,4,10,2475,2408,69.9,106.5,0.343,0.449,0.551,49.8,51.3,7.1,10,0.515,15.4,27.3,0.252,1330,848,1930,0.439,292,866,0.337,487,662,0.736,319,1194,435,165,124,408,570
318,Tulane,31,14,17,0.452,1.21,2.08,5,13,9,7,3,8,2269,2296,69.7,104.1,0.345,0.373,0.548,49,60.4,7.2,10.5,0.515,16.5,27.3,0.246,1250,800,1779,0.45,232,663,0.35,437,613,0.713,294,1068,483,156,126,409,557
319,Tulsa,31,19,12,0.613,4.96,2.38,12,6,13,2,4,7,2277,2197,68.1,106.6,0.416,0.41,0.549,52,51.9,6.5,6.4,0.507,16.1,32,0.302,1255,754,1730,0.436,247,710,0.348,522,720,0.725,346,1177,391,139,68,399,495
320,UCLA NCAA,33,21,12,0.636,12.07,6.86,11,7,14,2,3,7,2679,2507,71.5,111.1,0.355,0.404,0.569,51.8,53.4,7.6,10.3,0.537,14.5,28.3,0.256,1350,927,2014,0.46,310,813,0.381,515,715,0.72,335,1283,495,184,131,399,592
321,Utah State,34,17,17,0.5,2.31,2.65,8,10,11,4,2,12,2489,2466,68.8,106,0.329,0.457,0.565,49.7,54.8,7.2,5.6,0.538,16.7,25.6,0.232,1365,865,1904,0.454,317,870,0.364,442,627,0.705,290,1131,474,170,68,441,617
322,Utah Valley,34,23,11,0.676,5.08,-1.76,10,4,16,1,6,9,2657,2310,70.1,111,0.378,0.361,0.587,54.7,59.3,8.5,10.6,0.552,17.3,32.1,0.28,1365,926,1919,0.483,267,692,0.386,538,725,0.742,351,1297,549,203,140,474,558
323,Utah,35,23,12,0.657,11.4,6.4,11,7,15,3,6,6,2571,2396,67.2,108.5,0.344,0.457,0.581,49.2,60.7,7.6,9.1,0.545,15.8,23.8,0.261,1410,876,1903,0.46,322,870,0.37,497,655,0.759,266,1174,532,180,115,414,567
324,Valparaiso,32,15,17,0.469,0.63,0.93,6,12,8,4,3,12,2252,2182,69.8,100.8,0.387,0.358,0.547,50.9,51.1,10.5,9.3,0.51,18.5,27.7,0.274,1280,781,1740,0.449,213,623,0.342,477,674,0.708,294,1115,399,235,105,469,679
325,Vanderbilt,32,12,20,0.375,8.52,10.14,6,12,11,7,1,10,2316,2368,66.5,108,0.362,0.461,0.557,50.4,50.6,7.2,8.7,0.518,15.4,28.7,0.269,1290,775,1775,0.437,289,819,0.353,477,642,0.743,311,1081,392,154,108,379,632
326,Vermont,35,27,8,0.771,4.89,-3.17,15,1,12,2,12,5,2587,2277,65.2,113.3,0.419,0.36,0.598,53.5,53.2,5.9,7.4,0.56,15.2,26.3,0.316,1400,879,1803,0.488,260,649,0.401,569,755,0.754,269,1160,468,134,89,388,528
327,Villanova NCAA,40,36,4,0.9,26.64,10.24,14,4,12,1,9,3,3463,2807,70.2,122.2,0.294,0.475,0.623,52.4,53.7,9.1,10.5,0.595,13.3,29.1,0.229,1615,1220,2440,0.5,464,1158,0.401,559,718,0.779,380,1436,655,259,162,426,645
328,Virginia Commonwealth,33,18,15,0.545,3.55,2.42,9,9,11,7,5,5,2507,2470,71.4,105.3,0.281,0.386,0.549,51,55.4,8.8,7.4,0.526,16.3,29,0.194,1335,921,2013,0.458,274,778,0.352,391,566,0.691,342,1203,510,210,93,446,561
329,VMI,30,9,21,0.3,-15.43,-4.25,4,14,6,8,3,12,1954,2214,70.5,92.4,0.276,0.407,0.5,47.4,51.7,10.5,8.7,0.463,18.4,25.4,0.204,1200,688,1729,0.398,225,704,0.32,353,477,0.74,283,1028,356,221,87,442,539
330,Virginia Tech NCAA,33,21,12,0.636,14.35,6.72,10,8,14,4,6,5,2634,2382,69.9,112.9,0.365,0.399,0.602,48.8,58.2,8.2,6.6,0.577,15.3,23.7,0.259,1335,931,1865,0.499,289,745,0.388,483,681,0.709,244,1078,542,191,74,395,523
331,Virginia NCAA,34,31,3,0.912,22.21,9.07,17,1,16,1,10,1,2283,1836,60.6,110.4,0.245,0.35,0.555,51.2,54,11.2,12.3,0.527,12.3,26.9,0.184,1365,848,1844,0.46,247,645,0.383,340,451,0.754,282,1099,458,232,124,290,480
332,Wagner,33,23,10,0.697,-3.19,-6.9,14,4,16,1,7,9,2448,2256,69.6,106.2,0.359,0.392,0.533,53.7,52.4,9.5,11.5,0.496,16.4,36.3,0.255,1325,839,1963,0.427,269,769,0.35,501,705,0.711,446,1290,440,218,129,451,729
333,Wake Forest,31,11,20,0.355,7.76,8.79,4,14,7,9,3,8,2273,2305,69.9,104.9,0.319,0.353,0.54,51,53.9,8.4,10.4,0.505,16.2,30.5,0.235,1240,801,1826,0.439,241,644,0.374,430,583,0.738,337,1108,432,181,109,407,604
334,Washington State,31,12,19,0.387,0.67,5.22,4,14,8,8,1,10,2270,2411,69.4,104.7,0.247,0.504,0.566,47.1,56.2,7.6,6.2,0.541,17.3,24.6,0.182,1250,801,1795,0.446,341,905,0.377,327,444,0.736,258,1007,450,164,71,421,532
335,Washington,34,21,13,0.618,7.65,6.06,10,8,16,4,4,6,2535,2481,70.7,104.4,0.367,0.338,0.55,48.1,44.2,11.3,13.8,0.517,16.4,28.9,0.257,1375,900,1963,0.458,230,664,0.346,505,720,0.701,328,1114,398,274,177,453,640
336,Weber State,31,20,11,0.645,0.01,-2.88,13,5,12,3,7,4,2434,2195,70,110.7,0.35,0.39,0.606,49.3,50.8,7.3,9.6,0.573,15.5,19.1,0.268,1255,846,1722,0.491,280,672,0.417,462,603,0.766,182,1039,430,161,120,368,551
337,West Virginia NCAA,37,26,11,0.703,19.88,9.36,11,7,14,3,5,5,2964,2575,70.6,113,0.313,0.384,0.543,52.5,54.2,11.5,15.9,0.504,13.3,36.5,0.24,1485,1036,2374,0.436,322,911,0.353,570,744,0.766,513,1401,561,301,192,420,798
338,Western Carolina,32,13,19,0.406,-11.9,-1.63,8,10,8,5,3,12,2190,2419,71,96.3,0.317,0.373,0.505,48,55.2,11.2,8.9,0.473,18,30.5,0.216,1280,774,1885,0.411,234,703,0.333,408,597,0.683,371,1101,427,254,92,476,561
339,Western Illinois,28,12,16,0.429,-11.07,-2.28,3,11,11,5,1,10,2012,2009,69.9,101.5,0.284,0.328,0.552,50,41.1,6.9,10.5,0.525,16.1,21,0.203,1135,749,1607,0.466,188,527,0.357,326,456,0.715,196,990,308,136,109,350,432
340,Western Kentucky,38,27,11,0.711,11.08,3.65,14,4,14,3,9,5,2979,2674,69.7,112.1,0.398,0.269,0.574,51.5,47.9,10.2,9.6,0.54,14.5,29.7,0.285,1525,1075,2183,0.492,206,587,0.351,623,869,0.717,369,1356,515,271,140,441,569
341,Western Michigan,32,17,15,0.531,-2.22,-1.99,9,9,10,6,6,7,2402,2349,69.4,107.8,0.342,0.352,0.536,50.8,47.9,9.4,9.8,0.499,13.3,30.6,0.249,1285,845,1926,0.439,233,678,0.344,479,659,0.727,356,1130,405,209,100,342,559
342,Wichita State NCAA,33,25,8,0.758,16.58,5.46,14,4,13,3,9,2,2731,2364,70,117.3,0.348,0.392,0.583,57.1,63.7,6.6,11.1,0.551,14.1,35.5,0.257,1330,957,2009,0.476,300,787,0.381,517,700,0.739,404,1336,610,154,127,385,580
343,William & Mary,31,19,12,0.613,-1.36,-1.32,11,7,11,3,7,8,2636,2531,71.4,117.6,0.332,0.436,0.639,50.4,60.2,7.8,10.5,0.605,15.6,22.4,0.269,1255,910,1782,0.511,337,777,0.434,479,591,0.81,209,1020,548,174,125,382,530
344,Winthrop,31,19,12,0.613,-1.63,-5.84,12,6,11,3,7,9,2464,2219,72.4,109.8,0.346,0.439,0.587,51.3,53,9.4,12.4,0.559,17,27.2,0.25,1240,859,1803,0.476,296,792,0.374,450,623,0.722,283,1125,455,211,144,429,539
345,Wisconsin,33,15,18,0.455,10.38,9.5,7,11,11,7,3,8,2206,2177,63.4,104.9,0.327,0.364,0.539,49.7,51.8,8.6,9.7,0.509,14.7,28.4,0.228,1325,793,1770,0.448,216,644,0.335,404,578,0.699,299,1010,411,180,117,353,543
346,Wofford,34,21,13,0.618,-0.96,-2.45,11,7,12,5,7,7,2578,2405,67.8,111.9,0.282,0.454,0.596,50.3,57.9,9.5,8.3,0.566,16,25.2,0.22,1360,901,1906,0.473,357,865,0.413,419,538,0.779,272,1099,522,220,88,413,585
347,Wright State NCAA,35,25,10,0.714,0.58,-3.64,14,4,14,2,8,7,2500,2307,70,101.4,0.358,0.348,0.529,51.8,52.7,9.4,6.5,0.491,16.3,28.8,0.256,1410,873,2019,0.432,237,703,0.337,517,723,0.715,354,1266,460,231,77,459,558
348,Wyoming,33,20,13,0.606,4.26,3.54,10,8,13,4,5,7,2633,2597,74.7,103.3,0.403,0.45,0.564,47.1,59.3,8.4,9.8,0.523,16.1,19.2,0.298,1365,873,1959,0.446,304,881,0.345,583,790,0.738,231,1148,518,215,130,449,654
349,Xavier NCAA,35,29,6,0.829,19.08,9.45,15,3,17,1,9,2,2953,2616,72.4,115.4,0.41,0.358,0.601,55.1,57.3,8,8.4,0.559,15.2,29.9,0.32,1415,1011,2055,0.492,274,736,0.372,657,843,0.779,340,1342,579,205,109,441,602
350,Yale,31,16,15,0.516,-4.19,-2.83,9,5,9,3,7,11,2312,2288,70.1,105.5,0.307,0.422,0.562,49.8,61,9.3,8.2,0.533,16.5,26,0.221,1250,831,1797,0.462,252,759,0.332,398,551,0.722,275,1052,507,204,95,407,541
351,Youngstown State,32,8,24,0.25,-13.66,-2.56,6,12,6,6,2,13,2410,2647,74.2,100.7,0.276,0.337,0.505,50.8,49.3,11.1,10.4,0.483,16.2,35.6,0.176,1290,902,2110,0.427,235,712,0.33,371,583,0.636,457,1159,445,266,126,460,672
